"fecha","año","mes","est","parámetro","valor"
2021-04-22,"2021","4","RZ-05","Coliformes fecales",2100
2021-04-22,"2021","4","RZ-05","Temp. ambiente",26
2021-04-22,"2021","4","RZ-05","Acidez total",12.74
2021-04-22,"2021","4","RZ-05","Dureza de calcio",82.17
2021-04-22,"2021","4","RZ-05","Sólidos totales",385
2021-04-22,"2021","4","RZ-05","Nitrógeno total",14.56
2021-04-22,"2021","4","RZ-04","Temperatura",16
2021-04-22,"2021","4","RZ-04","pH",7.4
2021-04-22,"2021","4","RZ-04","Oxígeno disuelto",7.48
2021-04-22,"2021","4","RZ-04","Conductividad",467
2021-04-22,"2021","4","RZ-04","Turbiedad",6.2
2021-04-22,"2021","4","RZ-04","Alcalinidad total",138.87
2021-04-22,"2021","4","RZ-04","Cloruros totales",24.84
2021-04-22,"2021","4","RZ-04","Dureza total",124.51
2021-04-22,"2021","4","RZ-04","Fluoruros",0.76
2021-04-22,"2021","4","RZ-04","Nitrógeno de nitratos",2.69
2021-04-22,"2021","4","RZ-04","Nitrógeno de nitritos",0.041
2021-04-22,"2021","4","RZ-04","Nitrógeno amoniacal",3.32
2021-04-22,"2021","4","RZ-04","Nitrógeno total Kjeldahl",3.8
2021-04-22,"2021","4","RZ-04","Sulfatos",39.6
2021-04-22,"2021","4","RZ-04","SAAM",0.13
2021-04-22,"2021","4","RZ-04","DBO",3.21
2021-04-22,"2021","4","RZ-04","DQO",11.96
2021-04-22,"2021","4","RZ-04","Grasas y aceites",8.03
2021-04-22,"2021","4","RZ-04","Fósforo total",1.13
2021-04-22,"2021","4","RZ-04","SST",7
2021-04-22,"2021","4","RZ-04","Sólidos disueltos tot.",339
2021-04-22,"2021","4","RZ-04","Sólidos sedimentables",0.1
2021-04-22,"2021","4","RZ-04","Sulfuros",0.28
2021-04-22,"2021","4","RZ-04","Aluminio",1.78
2021-04-22,"2021","4","RZ-04","Arsénico",0.0025
2021-04-22,"2021","4","RZ-04","Bario",0.113
2021-04-22,"2021","4","RZ-04","Cadmio",0.00056
2021-04-22,"2021","4","RZ-04","Cobre",0.05
2021-04-22,"2021","4","RZ-04","Cromo",0.05
2021-04-22,"2021","4","RZ-04","Fierro",0.522
2021-04-22,"2021","4","RZ-04","Manganeso",0.05
2021-04-22,"2021","4","RZ-04","Mercurio",0.0005
2021-04-22,"2021","4","RZ-04","Níquel",0.1
2021-04-22,"2021","4","RZ-04","Plomo",0.015
2021-04-22,"2021","4","RZ-04","Sodio",36.3
2021-04-22,"2021","4","RZ-04","Zinc",0.02
2021-04-22,"2021","4","RZ-04","Coliformes totales",11000
2021-04-22,"2021","4","RZ-04","Coliformes fecales",11000
2021-04-22,"2021","4","RZ-04","Temp. ambiente",28
2021-04-22,"2021","4","RZ-04","Acidez total",11.07
2021-04-22,"2021","4","RZ-04","Dureza de calcio",84.35
2021-04-22,"2021","4","RZ-04","Sólidos totales",339
2021-04-22,"2021","4","RZ-04","Nitrógeno total",6.53
2021-04-22,"2021","4","RZ-03","Temperatura",18
2021-04-22,"2021","4","RZ-03","pH",7.4
2021-04-22,"2021","4","RZ-03","Oxígeno disuelto",2.22
2021-04-22,"2021","4","RZ-03","Conductividad",633
2021-04-22,"2021","4","RZ-03","Turbiedad",5.05
2021-04-22,"2021","4","RZ-03","Alcalinidad total",239.37
2021-04-22,"2021","4","RZ-03","Cloruros totales",44.12
2021-04-22,"2021","4","RZ-03","Dureza total",155.78
2021-04-22,"2021","4","RZ-03","Fluoruros",0.43
2021-04-22,"2021","4","RZ-03","Nitrógeno de nitratos",0.1
2021-04-22,"2021","4","RZ-03","Nitrógeno de nitritos",0.057
2021-04-22,"2021","4","RZ-03","Nitrógeno amoniacal",12.23
2021-04-22,"2021","4","RZ-03","Nitrógeno total Kjeldahl",8.95
2021-04-22,"2021","4","RZ-03","Sulfatos",26.76
2021-04-22,"2021","4","RZ-03","SAAM",0.12
2021-04-22,"2021","4","RZ-03","DBO",2.38
2021-04-22,"2021","4","RZ-03","DQO",23.52
2021-04-22,"2021","4","RZ-03","Grasas y aceites",5.14
2021-04-22,"2021","4","RZ-03","Fósforo total",1.39
2021-04-22,"2021","4","RZ-03","SST",7
2021-04-22,"2021","4","RZ-03","Sólidos disueltos tot.",375
2021-04-22,"2021","4","RZ-03","Sólidos sedimentables",0.1
2021-04-22,"2021","4","RZ-03","Sulfuros",0.24
2021-04-22,"2021","4","RZ-03","Aluminio",1.03
2021-04-22,"2021","4","RZ-03","Arsénico",0.0025
2021-04-22,"2021","4","RZ-03","Bario",0.154
2021-04-22,"2021","4","RZ-03","Cadmio",0.00109
2021-04-22,"2021","4","RZ-03","Cobre",0.05
2021-04-22,"2021","4","RZ-03","Cromo",0.05
2021-04-22,"2021","4","RZ-03","Fierro",0.696
2021-04-22,"2021","4","RZ-03","Manganeso",0.43
2021-04-22,"2021","4","RZ-03","Mercurio",0.0005
2021-04-22,"2021","4","RZ-03","Níquel",0.1
2021-04-22,"2021","4","RZ-03","Plomo",0.014
2021-04-22,"2021","4","RZ-03","Sodio",54
2021-04-22,"2021","4","RZ-03","Zinc",0.02
2021-04-22,"2021","4","RZ-03","Coliformes totales",43
2021-04-22,"2021","4","RZ-03","Coliformes fecales",43
2021-04-22,"2021","4","RZ-03","Temp. ambiente",31
2021-04-22,"2021","4","RZ-03","Acidez total",14.88
2021-04-22,"2021","4","RZ-03","Dureza de calcio",96.82
2021-04-22,"2021","4","RZ-03","Sólidos totales",375
2021-04-22,"2021","4","RZ-03","Nitrógeno total",9.01
2021-04-23,"2021","4","RL-01","Temperatura",22
2021-04-23,"2021","4","RL-01","pH",8.2
2021-04-23,"2021","4","RL-01","Oxígeno disuelto",3.37
2021-04-23,"2021","4","RL-01","Conductividad",1146
2021-04-23,"2021","4","RL-01","Turbiedad",24
2021-04-23,"2021","4","RL-01","Alcalinidad total",392.28
2021-04-23,"2021","4","RL-01","Cloruros totales",74.56
2021-04-23,"2021","4","RL-01","Dureza total",247.66
2021-04-23,"2021","4","RL-01","Fluoruros",1.34
2021-04-23,"2021","4","RL-01","Nitrógeno de nitratos",0.1
2021-04-23,"2021","4","RL-01","Nitrógeno de nitritos",0.023
2021-04-23,"2021","4","RL-01","Nitrógeno amoniacal",0.5
2021-04-23,"2021","4","RL-01","Nitrógeno total Kjeldahl",3.57
2021-04-23,"2021","4","RL-01","Sulfatos",120.21
2021-04-23,"2021","4","RL-01","SAAM",0.1
2021-04-23,"2021","4","RL-01","DBO",2.47
2021-04-23,"2021","4","RL-01","DQO",47.45
2021-04-23,"2021","4","RL-01","Grasas y aceites",5.14
2021-04-23,"2021","4","RL-01","Fósforo total",0.43
2021-04-23,"2021","4","RL-01","SST",31
2021-04-23,"2021","4","RL-01","Sólidos disueltos tot.",732
2021-04-23,"2021","4","RL-01","Sólidos sedimentables",0.1
2021-04-23,"2021","4","RL-01","Sulfuros",0.22
2021-04-23,"2021","4","RL-01","Aluminio",3.15
2021-04-23,"2021","4","RL-01","Arsénico",0.0036
2021-04-23,"2021","4","RL-01","Bario",0.203
2021-04-23,"2021","4","RL-01","Cadmio",0.00331
2021-04-23,"2021","4","RL-01","Cobre",0.05
2021-04-23,"2021","4","RL-01","Cromo",0.05
2021-04-23,"2021","4","RL-01","Fierro",1.188
2021-04-23,"2021","4","RL-01","Manganeso",0.068
2021-04-23,"2021","4","RL-01","Mercurio",0.0005
2021-04-23,"2021","4","RL-01","Níquel",0.1
2021-04-23,"2021","4","RL-01","Plomo",0.0206
2021-04-23,"2021","4","RL-01","Sodio",127.5
2021-04-23,"2021","4","RL-01","Zinc",0.022
2021-04-23,"2021","4","RL-01","Coliformes totales",23
2021-04-23,"2021","4","RL-01","Coliformes fecales",23
2021-04-23,"2021","4","RL-01","Temp. ambiente",24
2021-04-23,"2021","4","RL-01","Acidez total",2
2021-04-23,"2021","4","RL-01","Dureza de calcio",141.57
2021-04-23,"2021","4","RL-01","Sólidos totales",763
2021-04-23,"2021","4","RL-01","Nitrógeno total",3.59
2021-04-23,"2021","4","CS-01","Temperatura",23
2021-04-23,"2021","4","CS-01","pH",8.7
2021-04-23,"2021","4","CS-01","Oxígeno disuelto",6.18
2021-04-23,"2021","4","CS-01","Conductividad",1082
2021-04-23,"2021","4","CS-01","Turbiedad",60
2021-04-23,"2021","4","CS-01","Alcalinidad total",375.25
2021-04-23,"2021","4","CS-01","Cloruros totales",72.41
2021-04-23,"2021","4","CS-01","Dureza total",246.68
2021-04-23,"2021","4","CS-01","Fluoruros",1.63
2021-04-23,"2021","4","CS-01","Nitrógeno de nitratos",0.1
2021-04-23,"2021","4","CS-01","Nitrógeno de nitritos",0.017
2021-04-23,"2021","4","CS-01","Nitrógeno amoniacal",0.5
2021-04-23,"2021","4","CS-01","Nitrógeno total Kjeldahl",3.92
2021-04-23,"2021","4","CS-01","Sulfatos",118.18
2021-04-23,"2021","4","CS-01","SAAM",0.1
2021-04-23,"2021","4","CS-01","DBO",4.58
2021-04-23,"2021","4","CS-01","DQO",54.75
2021-04-23,"2021","4","CS-01","Grasas y aceites",8.32
2021-04-23,"2021","4","CS-01","Fósforo total",0.46
2021-04-23,"2021","4","CS-01","SST",94
2021-04-23,"2021","4","CS-01","Sólidos disueltos tot.",700
2021-04-23,"2021","4","CS-01","Sólidos sedimentables",0.1
2021-04-23,"2021","4","CS-01","Sulfuros",0.15
2021-04-23,"2021","4","CS-01","Aluminio",6.02
2021-04-23,"2021","4","CS-01","Arsénico",0.0029
2021-04-23,"2021","4","CS-01","Bario",0.207
2021-04-23,"2021","4","CS-01","Cadmio",0.00177
2021-04-23,"2021","4","CS-01","Cobre",0.05
2021-04-23,"2021","4","CS-01","Cromo",0.05
2021-04-23,"2021","4","CS-01","Fierro",3.317
2021-04-23,"2021","4","CS-01","Manganeso",0.07
2021-04-23,"2021","4","CS-01","Mercurio",0.0005
2021-04-23,"2021","4","CS-01","Níquel",0.1
2021-04-23,"2021","4","CS-01","Plomo",0.023
2021-04-23,"2021","4","CS-01","Sodio",122.8
2021-04-23,"2021","4","CS-01","Zinc",0.025
2021-04-23,"2021","4","CS-01","Coliformes totales",750
2021-04-23,"2021","4","CS-01","Coliformes fecales",750
2021-04-23,"2021","4","CS-01","Temp. ambiente",32
2021-04-23,"2021","4","CS-01","Acidez total",2
2021-04-23,"2021","4","CS-01","Dureza de calcio",116.03
2021-04-23,"2021","4","CS-01","Sólidos totales",794
2021-04-23,"2021","4","CS-01","Nitrógeno total",3.94
2021-05-12,"2021","5","RZ-05","Temperatura",19
2021-05-12,"2021","5","RZ-05","pH",6.7
2021-05-12,"2021","5","RZ-05","Oxígeno disuelto",6.29
2021-05-12,"2021","5","RZ-05","Conductividad",514
2021-05-12,"2021","5","RZ-05","Turbiedad",2.9
2021-05-12,"2021","5","RZ-05","Alcalinidad total",153.65
2021-05-12,"2021","5","RZ-05","Cloruros totales",32.49
2021-05-12,"2021","5","RZ-05","Dureza total",108.77
2021-05-12,"2021","5","RZ-05","Fluoruros",0.32
2021-05-12,"2021","5","RZ-05","Nitrógeno de nitratos",1.08
2021-05-12,"2021","5","RZ-05","Nitrógeno de nitritos",0.246
2021-05-12,"2021","5","RZ-05","Nitrógeno amoniacal",2.15
2021-05-12,"2021","5","RZ-05","Nitrógeno total Kjeldahl",3.96
2021-05-12,"2021","5","RZ-05","Sulfatos",65.89
2021-05-12,"2021","5","RZ-05","SAAM",0.27
2021-05-12,"2021","5","RZ-05","DBO",5.97
2021-05-12,"2021","5","RZ-05","DQO",47.78
2021-05-12,"2021","5","RZ-05","Grasas y aceites",10.51
2021-05-12,"2021","5","RZ-05","Fósforo total",1.52
2021-05-12,"2021","5","RZ-05","SST",8
2021-05-12,"2021","5","RZ-05","Sólidos disueltos tot.",365
2021-05-12,"2021","5","RZ-05","Sólidos sedimentables",0.1
2021-05-12,"2021","5","RZ-05","Sulfuros",0.1
2021-05-12,"2021","5","RZ-05","Aluminio",0.224
2021-05-12,"2021","5","RZ-05","Arsénico",0.0025
2021-05-12,"2021","5","RZ-05","Bario",0.084
2021-05-12,"2021","5","RZ-05","Cadmio",0.00072
2021-05-12,"2021","5","RZ-05","Cobre",0.05
2021-05-12,"2021","5","RZ-05","Cromo",0.05
2021-05-12,"2021","5","RZ-05","Fierro",0.424
2021-05-12,"2021","5","RZ-05","Manganeso",0.098
2021-05-12,"2021","5","RZ-05","Mercurio",0.0005
2021-05-12,"2021","5","RZ-05","Níquel",0.1
2021-05-12,"2021","5","RZ-05","Plomo",0.0067
2021-05-12,"2021","5","RZ-05","Sodio",53
2021-05-12,"2021","5","RZ-05","Zinc",0.028
2021-05-12,"2021","5","RZ-05","Coliformes totales",23
2021-05-12,"2021","5","RZ-05","Coliformes fecales",23
2021-05-12,"2021","5","RZ-05","Temp. ambiente",23
2021-05-12,"2021","5","RZ-05","Acidez total",13.91
2021-05-12,"2021","5","RZ-05","Dureza de calcio",70.88
2021-05-12,"2021","5","RZ-05","Sólidos totales",373
2021-05-12,"2021","5","RZ-05","Nitrógeno total",5.29
2021-05-12,"2021","5","RZ-04","Temperatura",19
2021-05-12,"2021","5","RZ-04","pH",6.9
2021-05-12,"2021","5","RZ-04","Oxígeno disuelto",6.69
2021-05-12,"2021","5","RZ-04","Conductividad",447
2021-05-12,"2021","5","RZ-04","Turbiedad",4.4
2021-05-12,"2021","5","RZ-04","Alcalinidad total",126.92
2021-05-12,"2021","5","RZ-04","Cloruros totales",22.25
2021-05-12,"2021","5","RZ-04","Dureza total",114.21
2021-05-12,"2021","5","RZ-04","Fluoruros",0.31
2021-05-12,"2021","5","RZ-04","Nitrógeno de nitratos",9.51
2021-05-12,"2021","5","RZ-04","Nitrógeno de nitritos",0.03
2021-05-12,"2021","5","RZ-04","Nitrógeno amoniacal",0.64
2021-05-12,"2021","5","RZ-04","Nitrógeno total Kjeldahl",4.13
2021-05-12,"2021","5","RZ-04","Sulfatos",39.09
2021-05-12,"2021","5","RZ-04","SAAM",0.15
2021-05-12,"2021","5","RZ-04","DBO",3.99
2021-05-12,"2021","5","RZ-04","DQO",24.65
2021-05-12,"2021","5","RZ-04","Grasas y aceites",5.14
2021-05-12,"2021","5","RZ-04","Fósforo total",1
2021-05-12,"2021","5","RZ-04","SST",15
2021-05-12,"2021","5","RZ-04","Sólidos disueltos tot.",329
2021-05-12,"2021","5","RZ-04","Sólidos sedimentables",0.1
2021-05-12,"2021","5","RZ-04","Sulfuros",0.57
2021-05-12,"2021","5","RZ-04","Aluminio",0.77
2021-05-12,"2021","5","RZ-04","Arsénico",0.0025
2021-05-12,"2021","5","RZ-04","Bario",0.072
2021-05-12,"2021","5","RZ-04","Cadmio",0.00144
2021-05-12,"2021","5","RZ-04","Cobre",0.05
2021-05-12,"2021","5","RZ-04","Cromo",0.05
2021-05-12,"2021","5","RZ-04","Fierro",0.61
2021-05-12,"2021","5","RZ-04","Manganeso",0.05
2021-05-12,"2021","5","RZ-04","Mercurio",0.0005
2021-05-12,"2021","5","RZ-04","Níquel",0.1
2021-05-12,"2021","5","RZ-04","Plomo",0.0057
2021-05-12,"2021","5","RZ-04","Sodio",34.1
2021-05-12,"2021","5","RZ-04","Zinc",0.02
2021-05-12,"2021","5","RZ-04","Coliformes totales",4600
2021-05-12,"2021","5","RZ-04","Coliformes fecales",4600
2021-05-12,"2021","5","RZ-04","Temp. ambiente",26
2021-05-12,"2021","5","RZ-04","Acidez total",8.08
2021-05-12,"2021","5","RZ-04","Dureza de calcio",72.86
2021-05-12,"2021","5","RZ-04","Sólidos totales",344
2021-05-12,"2021","5","RZ-04","Nitrógeno total",13.67
2021-05-12,"2021","5","RZ-03","Temperatura",22
2021-05-12,"2021","5","RZ-03","pH",6.9
2021-05-12,"2021","5","RZ-03","Oxígeno disuelto",5.51
2021-05-12,"2021","5","RZ-03","Conductividad",710
2021-05-12,"2021","5","RZ-03","Turbiedad",4.2
2021-05-12,"2021","5","RZ-03","Alcalinidad total",247.3
2021-05-12,"2021","5","RZ-03","Cloruros totales",60.87
2021-05-12,"2021","5","RZ-03","Dureza total",156.36
2021-05-12,"2021","5","RZ-03","Fluoruros",0.39
2021-05-12,"2021","5","RZ-03","Nitrógeno de nitratos",0.15
2021-05-12,"2021","5","RZ-03","Nitrógeno de nitritos",0.026
2021-05-12,"2021","5","RZ-03","Nitrógeno amoniacal",5.82
2021-05-12,"2021","5","RZ-03","Nitrógeno total Kjeldahl",9.2
2021-05-12,"2021","5","RZ-03","Sulfatos",30.34
2021-05-12,"2021","5","RZ-03","SAAM",0.2
2021-05-12,"2021","5","RZ-03","DBO",3.27
2021-05-12,"2021","5","RZ-03","DQO",31.44
2021-05-12,"2021","5","RZ-03","Grasas y aceites",13.81
2021-05-12,"2021","5","RZ-03","Fósforo total",1.68
2021-05-12,"2021","5","RZ-03","SST",10
2021-05-12,"2021","5","RZ-03","Sólidos disueltos tot.",448
2021-05-12,"2021","5","RZ-03","Sólidos sedimentables",0.1
2021-05-12,"2021","5","RZ-03","Sulfuros",0.1
2021-05-12,"2021","5","RZ-03","Aluminio",0.268
2021-05-12,"2021","5","RZ-03","Arsénico",0.0025
2021-05-12,"2021","5","RZ-03","Bario",0.103
2021-05-12,"2021","5","RZ-03","Cadmio",0.00169
2021-05-12,"2021","5","RZ-03","Cobre",0.05
2021-05-12,"2021","5","RZ-03","Cromo",0.05
2021-05-12,"2021","5","RZ-03","Fierro",0.71
2021-05-12,"2021","5","RZ-03","Manganeso",0.569
2021-05-12,"2021","5","RZ-03","Mercurio",0.0005
2021-05-12,"2021","5","RZ-03","Níquel",0.1
2021-05-12,"2021","5","RZ-03","Plomo",0.0061
2021-05-12,"2021","5","RZ-03","Sodio",73
2021-05-12,"2021","5","RZ-03","Zinc",0.02
2021-05-12,"2021","5","RZ-03","Coliformes totales",1100
2021-05-12,"2021","5","RZ-03","Coliformes fecales",1100
2021-05-12,"2021","5","RZ-03","Temp. ambiente",31
2021-05-12,"2021","5","RZ-03","Acidez total",10.62
2021-05-12,"2021","5","RZ-03","Dureza de calcio",97.02
2021-05-12,"2021","5","RZ-03","Sólidos totales",458
2021-05-12,"2021","5","RZ-03","Nitrógeno total",9.38
2021-05-18,"2021","5","RL-01","Temperatura",23
2021-05-18,"2021","5","RL-01","pH",8
2021-05-18,"2021","5","RL-01","Oxígeno disuelto",6.2
2021-05-18,"2021","5","RL-01","Conductividad",1182
2021-05-18,"2021","5","RL-01","Turbiedad",16
2021-05-18,"2021","5","RL-01","Alcalinidad total",392.82
2021-05-18,"2021","5","RL-01","Cloruros totales",80.72
2021-05-18,"2021","5","RL-01","Dureza total",243.81
2021-05-18,"2021","5","RL-01","Fluoruros",0.98
2021-05-18,"2021","5","RL-01","Nitrógeno de nitratos",0.1
2021-05-18,"2021","5","RL-01","Nitrógeno de nitritos",0.01
2021-05-18,"2021","5","RL-01","Nitrógeno amoniacal",1.46
2021-05-18,"2021","5","RL-01","Nitrógeno total Kjeldahl",2.56
2021-05-18,"2021","5","RL-01","Sulfatos",123.01
2021-05-18,"2021","5","RL-01","SAAM",0.1
2021-05-18,"2021","5","RL-01","DBO",1.41
2021-05-18,"2021","5","RL-01","DQO",53.29
2021-05-18,"2021","5","RL-01","Grasas y aceites",5.14
2021-05-18,"2021","5","RL-01","Fósforo total",0.48
2021-05-18,"2021","5","RL-01","SST",18
2021-05-18,"2021","5","RL-01","Sólidos disueltos tot.",738
2021-05-18,"2021","5","RL-01","Sólidos sedimentables",0.1
2021-05-18,"2021","5","RL-01","Sulfuros",0.26
2021-05-18,"2021","5","RL-01","Aluminio",1.225
2021-05-18,"2021","5","RL-01","Arsénico",0.0025
2021-05-18,"2021","5","RL-01","Bario",0.37
2021-05-18,"2021","5","RL-01","Cadmio",0.00224
2021-05-18,"2021","5","RL-01","Cobre",0.05
2021-05-18,"2021","5","RL-01","Cromo",0.05
2021-05-18,"2021","5","RL-01","Fierro",0.826
2021-05-18,"2021","5","RL-01","Manganeso",0.067
2021-05-18,"2021","5","RL-01","Mercurio",0.0005
2021-05-18,"2021","5","RL-01","Níquel",0.1
2021-05-18,"2021","5","RL-01","Plomo",0.0101
2021-05-18,"2021","5","RL-01","Sodio",138.5
2021-05-18,"2021","5","RL-01","Zinc",0.02
2021-05-18,"2021","5","RL-01","Coliformes totales",93
2021-05-18,"2021","5","RL-01","Coliformes fecales",43
2021-05-18,"2021","5","RL-01","Temp. ambiente",30
2021-05-18,"2021","5","RL-01","Acidez total",5.55
2021-05-18,"2021","5","RL-01","Dureza de calcio",141.57
2021-05-18,"2021","5","RL-01","Sólidos totales",756
2021-05-18,"2021","5","RL-01","Nitrógeno total",2.56
2021-05-18,"2021","5","CS-01","Temperatura",25
2021-05-18,"2021","5","CS-01","pH",8.7
2021-05-18,"2021","5","CS-01","Oxígeno disuelto",6.1
2021-05-18,"2021","5","CS-01","Conductividad",1101
2021-05-18,"2021","5","CS-01","Turbiedad",55
2021-05-18,"2021","5","CS-01","Alcalinidad total",362.91
2021-05-18,"2021","5","CS-01","Cloruros totales",74.87
2021-05-18,"2021","5","CS-01","Dureza total",230.03
2021-05-18,"2021","5","CS-01","Fluoruros",1.14
2021-05-18,"2021","5","CS-01","Nitrógeno de nitratos",0.1
2021-05-18,"2021","5","CS-01","Nitrógeno de nitritos",0.01
2021-05-18,"2021","5","CS-01","Nitrógeno amoniacal",1.05
2021-05-18,"2021","5","CS-01","Nitrógeno total Kjeldahl",3.09
2021-05-18,"2021","5","CS-01","Sulfatos",114.85
2021-05-18,"2021","5","CS-01","SAAM",0.11
2021-05-18,"2021","5","CS-01","DBO",3.27
2021-05-18,"2021","5","CS-01","DQO",63.67
2021-05-18,"2021","5","CS-01","Grasas y aceites",5.14
2021-05-18,"2021","5","CS-01","Fósforo total",0.44
2021-05-18,"2021","5","CS-01","SST",86
2021-05-18,"2021","5","CS-01","Sólidos disueltos tot.",706
2021-05-18,"2021","5","CS-01","Sólidos sedimentables",0.1
2021-05-18,"2021","5","CS-01","Sulfuros",0.46
2021-05-18,"2021","5","CS-01","Aluminio",3.82
2021-05-18,"2021","5","CS-01","Arsénico",0.0025
2021-05-18,"2021","5","CS-01","Bario",0.396
2021-05-18,"2021","5","CS-01","Cadmio",0.00244
2021-05-18,"2021","5","CS-01","Cobre",0.05
2021-05-18,"2021","5","CS-01","Cromo",0.05
2021-05-18,"2021","5","CS-01","Fierro",3.579
2021-05-18,"2021","5","CS-01","Manganeso",0.078
2021-05-18,"2021","5","CS-01","Mercurio",0.0005
2021-05-18,"2021","5","CS-01","Níquel",0.1
2021-05-18,"2021","5","CS-01","Plomo",0.0142
2021-05-18,"2021","5","CS-01","Sodio",129.3
2021-05-18,"2021","5","CS-01","Zinc",0.029
2021-05-18,"2021","5","CS-01","Coliformes totales",1100
2021-05-18,"2021","5","CS-01","Coliformes fecales",1100
2021-05-18,"2021","5","CS-01","Temp. ambiente",29
2021-05-18,"2021","5","CS-01","Acidez total",2
2021-05-18,"2021","5","CS-01","Dureza de calcio",124.54
2021-05-18,"2021","5","CS-01","Sólidos totales",792
2021-05-18,"2021","5","CS-01","Nitrógeno total",3.09
2021-06-09,"2021","6","RZ-05","Temperatura",20
2021-06-09,"2021","6","RZ-05","pH",6.7
2021-06-09,"2021","6","RZ-05","Oxígeno disuelto",6.28
2021-06-09,"2021","6","RZ-05","Conductividad",451
2021-06-09,"2021","6","RZ-05","Turbiedad",4.4
2021-06-09,"2021","6","RZ-05","Alcalinidad total",126.86
2021-06-09,"2021","6","RZ-05","Cloruros totales",30.08
2021-06-09,"2021","6","RZ-05","Dureza total",102.88
2021-06-09,"2021","6","RZ-05","Fluoruros",0.27
2021-06-09,"2021","6","RZ-05","Nitrógeno de nitratos",2.96
2021-06-09,"2021","6","RZ-05","Nitrógeno de nitritos",0.184
2021-06-09,"2021","6","RZ-05","Nitrógeno amoniacal",0.5
2021-06-09,"2021","6","RZ-05","Nitrógeno total Kjeldahl",2.39
2021-06-09,"2021","6","RZ-05","Sulfatos",42.65
2021-06-09,"2021","6","RZ-05","SAAM",0.15
2021-06-09,"2021","6","RZ-05","DBO",2.73
2021-06-09,"2021","6","RZ-05","DQO",25.21
2021-06-09,"2021","6","RZ-05","Grasas y aceites",14.35
2021-06-09,"2021","6","RZ-05","Fósforo total",1.41
2021-06-09,"2021","6","RZ-05","SST",7
2021-06-09,"2021","6","RZ-05","Sólidos disueltos tot.",323
2021-06-09,"2021","6","RZ-05","Sólidos sedimentables",0.1
2021-06-09,"2021","6","RZ-05","Sulfuros",0.38
2021-06-09,"2021","6","RZ-05","Aluminio",0.83
2021-06-09,"2021","6","RZ-05","Arsénico",0.0025
2021-06-09,"2021","6","RZ-05","Bario",0.132
2021-06-09,"2021","6","RZ-05","Cadmio",0.0005
2021-06-09,"2021","6","RZ-05","Cobre",0.05
2021-06-09,"2021","6","RZ-05","Cromo",0.05
2021-06-09,"2021","6","RZ-05","Fierro",0.464
2021-06-09,"2021","6","RZ-05","Manganeso",0.051
2021-06-09,"2021","6","RZ-05","Mercurio",0.0005
2021-06-09,"2021","6","RZ-05","Níquel",0.1
2021-06-09,"2021","6","RZ-05","Plomo",0.0025
2021-06-09,"2021","6","RZ-05","Sodio",41.4
2021-06-09,"2021","6","RZ-05","Zinc",0.02
2021-06-09,"2021","6","RZ-05","Coliformes totales",150000
2021-06-09,"2021","6","RZ-05","Coliformes fecales",150000
2021-06-09,"2021","6","RZ-05","Temp. ambiente",27
2021-06-09,"2021","6","RZ-05","Acidez total",10.19
2021-06-09,"2021","6","RZ-05","Dureza de calcio",85.14
2021-06-09,"2021","6","RZ-05","Sólidos totales",323
2021-06-09,"2021","6","RZ-05","Nitrógeno total",5.53
2021-06-09,"2021","6","RZ-04","Temperatura",21
2021-06-09,"2021","6","RZ-04","pH",7
2021-06-09,"2021","6","RZ-04","Oxígeno disuelto",6.91
2021-06-09,"2021","6","RZ-04","Conductividad",356
2021-06-09,"2021","6","RZ-04","Turbiedad",13
2021-06-09,"2021","6","RZ-04","Alcalinidad total",123.38
2021-06-09,"2021","6","RZ-04","Cloruros totales",18.81
2021-06-09,"2021","6","RZ-04","Dureza total",108.51
2021-06-09,"2021","6","RZ-04","Fluoruros",0.43
2021-06-09,"2021","6","RZ-04","Nitrógeno de nitratos",2.71
2021-06-09,"2021","6","RZ-04","Nitrógeno de nitritos",0.048
2021-06-09,"2021","6","RZ-04","Nitrógeno amoniacal",0.5
2021-06-09,"2021","6","RZ-04","Nitrógeno total Kjeldahl",1.8
2021-06-09,"2021","6","RZ-04","Sulfatos",26.8
2021-06-09,"2021","6","RZ-04","SAAM",0.11
2021-06-09,"2021","6","RZ-04","DBO",2.77
2021-06-09,"2021","6","RZ-04","DQO",23.52
2021-06-09,"2021","6","RZ-04","Grasas y aceites",7.64
2021-06-09,"2021","6","RZ-04","Fósforo total",0.77
2021-06-09,"2021","6","RZ-04","SST",18
2021-06-09,"2021","6","RZ-04","Sólidos disueltos tot.",243
2021-06-09,"2021","6","RZ-04","Sólidos sedimentables",0.1
2021-06-09,"2021","6","RZ-04","Sulfuros",0.68
2021-06-09,"2021","6","RZ-04","Aluminio",1.61
2021-06-09,"2021","6","RZ-04","Arsénico",0.0025
2021-06-09,"2021","6","RZ-04","Bario",0.145
2021-06-09,"2021","6","RZ-04","Cadmio",0.0005
2021-06-09,"2021","6","RZ-04","Cobre",0.05
2021-06-09,"2021","6","RZ-04","Cromo",0.05
2021-06-09,"2021","6","RZ-04","Fierro",0.94
2021-06-09,"2021","6","RZ-04","Manganeso",0.075
2021-06-09,"2021","6","RZ-04","Mercurio",0.0005
2021-06-09,"2021","6","RZ-04","Níquel",0.1
2021-06-09,"2021","6","RZ-04","Plomo",0.0025
2021-06-09,"2021","6","RZ-04","Sodio",23.3
