"idPuntoMuestreo","idParametro","unidad","valor","fecha","est_fijas"
"LC-04","Coliformes fecales","NMP/mg/l0ml",230,2011-08-16,TRUE
"LC-04","Profundidad","m",3.6,2011-08-16,TRUE
"LC-04","Temp. ambiente","°C",24.8,2011-08-16,TRUE
"LC-04","Transparencia Secchi","m",0.15,2011-08-16,TRUE
"LC-04","Sólidos totales",,526,2011-08-16,TRUE
"LC-04","Nitrógeno total",,2.58,2011-08-16,TRUE
"LC-04","Clorofilas","mg/l",142.3,2011-08-16,TRUE
"17","Temperatura","°C",25.9,2011-08-16,FALSE
"17","pH",,9.29,2011-08-16,FALSE
"17","Oxígeno disuelto","mg/l",10.87,2011-08-16,FALSE
"17","Conductividad","µS/cm",689,2011-08-16,FALSE
"17","Turbiedad","UNT",55,2011-08-16,FALSE
"17","Alcalinidad total","mg CaCOmg/l/l",290.44,2011-08-16,FALSE
"17","Cloruros totales","mg/l",52.4,2011-08-16,FALSE
"17","Dureza total","mg CaCOmg/l/l",123.35,2011-08-16,FALSE
"17","Fluoruros","mg/l",0.87,2011-08-16,FALSE
"17","Nitrógeno de nitratos","mg/l",0.31,2011-08-16,FALSE
"17","Nitrógeno de nitritos","mg/l",0.022,2011-08-16,FALSE
"17","Nitrógeno amoniacal","mg/l",0.99,2011-08-16,FALSE
"17","Nitrógeno total Kjeldahl","mg/l",4.33,2011-08-16,FALSE
"17","Sulfatos","mg/l",8.14,2011-08-16,FALSE
"17","SAAM","mg/l",0.019,2011-08-16,FALSE
"17","DBO Turbiedad","mg/l",13.18,2011-08-16,FALSE
"17","DQO","mg/l",137,2011-08-16,FALSE
"17","Grasas y aceites","mg/l",8.37,2011-08-16,FALSE
"17","Fósforo total","mg/l",0.37,2011-08-16,FALSE
"17","SST","mg/l",72,2011-08-16,FALSE
"17","Sólidos disueltos tot.","mg/l",468,2011-08-16,FALSE
"17","Sólidos sedimentables","ml/l",0.1,2011-08-16,FALSE
"17","Sulfuros","mg/l",8.14,2011-08-16,FALSE
"17","Aluminio","mg/l",464,2011-08-16,FALSE
"17","Arsénico","mg/l",0.0025,2011-08-16,FALSE
"17","Bario","mg/l",843,2011-08-16,FALSE
"17","Cadmio","mg/l",136.1,2011-08-16,FALSE
"17","Cobre","mg/l",0.05,2011-08-16,FALSE
"17","Cromo","mg/l",0.05,2011-08-16,FALSE
"17","Fierro","mg/l",0.112,2011-08-16,FALSE
"17","Manganeso","mg/l",,2011-08-16,FALSE
"17","Mercurio","mg/l",5e-04,2011-08-16,FALSE
"17","Níquel","mg/l",0.1,2011-08-16,FALSE
"17","Plomo","mg/l",0.0025,2011-08-16,FALSE
"17","Sodio","mg/l",72.09,2011-08-16,FALSE
"17","Zinc","mg/l",433.178,2011-08-16,FALSE
"17","Coliformes totales","NMP/mg/l0ml",930,2011-08-16,FALSE
"17","Coliformes fecales","NMP/mg/l0ml",930,2011-08-16,FALSE
"17","Profundidad","m",3.6,2011-08-16,FALSE
"17","Temp. ambiente","°C",24.9,2011-08-16,FALSE
"17","Transparencia Secchi","m",0.15,2011-08-16,FALSE
"17","Sólidos totales",,540,2011-08-16,FALSE
"17","Nitrógeno total",,4.64,2011-08-16,FALSE
"17","Clorofilas","mg/l",166,2011-08-16,FALSE
"18","Temperatura","°C",26.3,2011-08-16,FALSE
"18","pH",,8.73,2011-08-16,FALSE
"18","Oxígeno disuelto","mg/l",2.59,2011-08-16,FALSE
"18","Conductividad","µS/cm",649,2011-08-16,FALSE
"18","Turbiedad","UNT",55,2011-08-16,FALSE
"18","Alcalinidad total","mg CaCOmg/l/l",278.38,2011-08-16,FALSE
"18","Cloruros totales","mg/l",46.01,2011-08-16,FALSE
"18","Dureza total","mg CaCOmg/l/l",122.17,2011-08-16,FALSE
"18","Fluoruros","mg/l",0.76,2011-08-16,FALSE
"18","Nitrógeno de nitratos","mg/l",0.32,2011-08-16,FALSE
"18","Nitrógeno de nitritos","mg/l",0.022,2011-08-16,FALSE
"18","Nitrógeno amoniacal","mg/l",0.87,2011-08-16,FALSE
"18","Nitrógeno total Kjeldahl","mg/l",3.96,2011-08-16,FALSE
"18","Sulfatos","mg/l",8.47,2011-08-16,FALSE
"18","SAAM","mg/l",0.019,2011-08-16,FALSE
"18","DBO Turbiedad","mg/l",13.76,2011-08-16,FALSE
"18","DQO","mg/l",126.86,2011-08-16,FALSE
"18","Grasas y aceites","mg/l",8.37,2011-08-16,FALSE
"18","Fósforo total","mg/l",0.85,2011-08-16,FALSE
"18","SST","mg/l",116,2011-08-16,FALSE
"18","Sólidos disueltos tot.","mg/l",393,2011-08-16,FALSE
"18","Sólidos sedimentables","ml/l",0.1,2011-08-16,FALSE
"18","Sulfuros","mg/l",8.47,2011-08-16,FALSE
"18","Aluminio","mg/l",0.1593,2011-08-16,FALSE
"18","Arsénico","mg/l",0.0025,2011-08-16,FALSE
"18","Bario","mg/l",885,2011-08-16,FALSE
"18","Cadmio","mg/l",5e-04,2011-08-16,FALSE
"18","Cobre","mg/l",0.05,2011-08-16,FALSE
"18","Cromo","mg/l",0.05,2011-08-16,FALSE
"18","Fierro","mg/l",0.579,2011-08-16,FALSE
"18","Manganeso","mg/l",,2011-08-16,FALSE
"18","Mercurio","mg/l",5e-04,2011-08-16,FALSE
"18","Níquel","mg/l",0.1,2011-08-16,FALSE
"18","Plomo","mg/l",4000,2011-08-16,FALSE
"18","Sodio","mg/l",68.82,2011-08-16,FALSE
"18","Zinc","mg/l",0.289,2011-08-16,FALSE
"18","Coliformes totales","NMP/mg/l0ml",240000,2011-08-16,FALSE
"18","Coliformes fecales","NMP/mg/l0ml",240000,2011-08-16,FALSE
"18","Profundidad","m",1.55,2011-08-16,FALSE
"18","Temp. ambiente","°C",25.8,2011-08-16,FALSE
"18","Transparencia Secchi","m",0.15,2011-08-16,FALSE
"18","Sólidos totales",,509,2011-08-16,FALSE
"18","Nitrógeno total",,4.28,2011-08-16,FALSE
"18","Clorofilas","mg/l",165.7,2011-08-16,FALSE
"LC-01","Temperatura","°C",26.6,2011-08-16,TRUE
"LC-01","pH",,9.16,2011-08-16,TRUE
"LC-01","Oxígeno disuelto","mg/l",8.62,2011-08-16,TRUE
"LC-01","Conductividad","µS/cm",683,2011-08-16,TRUE
"LC-01","Turbiedad","UNT",55,2011-08-16,TRUE
"LC-01","Alcalinidad total","mg CaCOmg/l/l",293.46,2011-08-16,TRUE
"LC-01","Cloruros totales","mg/l",51.83,2011-08-16,TRUE
"LC-01","Dureza total","mg CaCOmg/l/l",125.73,2011-08-16,TRUE
"LC-01","Fluoruros","mg/l",0.77,2011-08-16,TRUE
"LC-01","Nitrógeno de nitratos","mg/l",0.47,2011-08-16,TRUE
"LC-01","Nitrógeno de nitritos","mg/l",0.022,2011-08-16,TRUE
"LC-01","Nitrógeno amoniacal","mg/l",0.93,2011-08-16,TRUE
"LC-01","Nitrógeno total Kjeldahl","mg/l",4.14,2011-08-16,TRUE
"LC-01","Sulfatos","mg/l",8.58,2011-08-16,TRUE
"LC-01","SAAM","mg/l",0.019,2011-08-16,TRUE
"LC-01","DBO Turbiedad","mg/l",13.6,2011-08-16,TRUE
"LC-01","DQO","mg/l",132.71,2011-08-16,TRUE
"LC-01","Grasas y aceites","mg/l",5.43,2011-08-16,TRUE
"LC-01","Fósforo total","mg/l",0.52,2011-08-16,TRUE
"LC-01","SST","mg/l",88,2011-08-16,TRUE
"LC-01","Sólidos disueltos tot.","mg/l",437,2011-08-16,TRUE
"LC-01","Sólidos sedimentables","ml/l",0.1,2011-08-16,TRUE
"LC-01","Sulfuros","mg/l",8.58,2011-08-16,TRUE
"LC-01","Aluminio","mg/l",914,2011-08-16,TRUE
"LC-01","Arsénico","mg/l",0.0025,2011-08-16,TRUE
"LC-01","Bario","mg/l",732,2011-08-16,TRUE
"LC-01","Cadmio","mg/l",78000,2011-08-16,TRUE
"LC-01","Cobre","mg/l",0.05,2011-08-16,TRUE
"LC-01","Cromo","mg/l",0.05,2011-08-16,TRUE
"LC-01","Fierro","mg/l",0.153,2011-08-16,TRUE
"LC-01","Manganeso","mg/l",,2011-08-16,TRUE
"LC-01","Mercurio","mg/l",5e-04,2011-08-16,TRUE
"LC-01","Níquel","mg/l",0.1,2011-08-16,TRUE
"LC-01","Plomo","mg/l",0.0025,2011-08-16,TRUE
"LC-01","Sodio","mg/l",75.15,2011-08-16,TRUE
"LC-01","Zinc","mg/l",0.135,2011-08-16,TRUE
"LC-01","Coliformes totales","NMP/mg/l0ml",9300,2011-08-16,TRUE
"LC-01","Coliformes fecales","NMP/mg/l0ml",9300,2011-08-16,TRUE
"LC-01","Profundidad","m",3,2011-08-16,TRUE
"LC-01","Temp. ambiente","°C",26.9,2011-08-16,TRUE
"LC-01","Transparencia Secchi","m",0.15,2011-08-16,TRUE
"LC-01","Sólidos totales",,525,2011-08-16,TRUE
"LC-01","Nitrógeno total",,4.61,2011-08-16,TRUE
"LC-01","Clorofilas","mg/l",160,2011-08-16,TRUE
"LC-03","Temperatura","°C",26.5,2011-08-16,TRUE
"LC-03","pH",,9.33,2011-08-16,TRUE
"LC-03","Oxígeno disuelto","mg/l",11.43,2011-08-16,TRUE
"LC-03","Conductividad","µS/cm",684,2011-08-16,TRUE
"LC-03","Turbiedad","UNT",55,2011-08-16,TRUE
"LC-03","Alcalinidad total","mg CaCOmg/l/l",290.95,2011-08-16,TRUE
"LC-03","Cloruros totales","mg/l",53.17,2011-08-16,TRUE
"LC-03","Dureza total","mg CaCOmg/l/l",132.26,2011-08-16,TRUE
"LC-03","Fluoruros","mg/l",0.83,2011-08-16,TRUE
"LC-03","Nitrógeno de nitratos","mg/l",0.39,2011-08-16,TRUE
"LC-03","Nitrógeno de nitritos","mg/l",0.022,2011-08-16,TRUE
"LC-03","Nitrógeno amoniacal","mg/l",0.49,2011-08-16,TRUE
"LC-03","Nitrógeno total Kjeldahl","mg/l",3.71,2011-08-16,TRUE
"LC-03","Sulfatos","mg/l",8.46,2011-08-16,TRUE
"LC-03","SAAM","mg/l",0.019,2011-08-16,TRUE
"LC-03","DBO Turbiedad","mg/l",13.4,2011-08-16,TRUE
"LC-03","DQO","mg/l",117.5,2011-08-16,TRUE
"LC-03","Grasas y aceites","mg/l",8.37,2011-08-16,TRUE
"LC-03","Fósforo total","mg/l",0.55,2011-08-16,TRUE
"LC-03","SST","mg/l",54,2011-08-16,TRUE
"LC-03","Sólidos disueltos tot.","mg/l",479,2011-08-16,TRUE
"LC-03","Sólidos sedimentables","ml/l",0.1,2011-08-16,TRUE
"LC-03","Sulfuros","mg/l",0.1,2011-08-16,TRUE
"LC-03","Aluminio","mg/l",790,2011-08-16,TRUE
"LC-03","Arsénico","mg/l",0.0025,2011-08-16,TRUE
"LC-03","Bario","mg/l",767,2011-08-16,TRUE
"LC-03","Cadmio","mg/l",5e-04,2011-08-16,TRUE
"LC-03","Cobre","mg/l",0.05,2011-08-16,TRUE
"LC-03","Cromo","mg/l",0.05,2011-08-16,TRUE
"LC-03","Fierro","mg/l",0.122,2011-08-16,TRUE
"LC-03","Manganeso","mg/l",,2011-08-16,TRUE
"LC-03","Mercurio","mg/l",5e-04,2011-08-16,TRUE
"LC-03","Níquel","mg/l",0.1,2011-08-16,TRUE
"LC-03","Plomo","mg/l",180,2011-08-16,TRUE
"LC-03","Sodio","mg/l",74.43,2011-08-16,TRUE
"LC-03","Zinc","mg/l",910,2011-08-16,TRUE
"LC-03","Coliformes totales","NMP/mg/l0ml",750,2011-08-16,TRUE
"LC-03","Coliformes fecales","NMP/mg/l0ml",750,2011-08-16,TRUE
"LC-03","Profundidad","m",4.7,2011-08-16,TRUE
"LC-03","Temp. ambiente","°C",27.2,2011-08-16,TRUE
"LC-03","Transparencia Secchi","m",0.17,2011-08-16,TRUE
"LC-03","Sólidos totales",,533,2011-08-16,TRUE
"LC-03","Nitrógeno total",,4.1,2011-08-16,TRUE
"LC-03","Clorofilas","mg/l",190.3,2011-08-16,TRUE
"21","Temperatura","°C",25.9,2011-08-16,FALSE
"21","pH",,9.31,2011-08-16,FALSE
"21","Oxígeno disuelto","mg/l",8.4,2011-08-16,FALSE
"21","Conductividad","µS/cm",682,2011-08-16,FALSE
"21","Turbiedad","UNT",50,2011-08-16,FALSE
"21","Alcalinidad total","mg CaCOmg/l/l",291.45,2011-08-16,FALSE
"21","Cloruros totales","mg/l",52.61,2011-08-16,FALSE
"21","Dureza total","mg CaCOmg/l/l",130.68,2011-08-16,FALSE
"21","Fluoruros","mg/l",0.84,2011-08-16,FALSE
"21","Nitrógeno de nitratos","mg/l",0.4,2011-08-16,FALSE
"21","Nitrógeno de nitritos","mg/l",0.022,2011-08-16,FALSE
"21","Nitrógeno amoniacal","mg/l",0.8,2011-08-16,FALSE
"21","Nitrógeno total Kjeldahl","mg/l",4.08,2011-08-16,FALSE
"21","Sulfatos","mg/l",7.94,2011-08-16,FALSE
"21","SAAM","mg/l",0.019,2011-08-16,FALSE
"21","DBO Turbiedad","mg/l",13.3,2011-08-16,FALSE
"21","DQO","mg/l",130.76,2011-08-16,FALSE
"21","Grasas y aceites","mg/l",8.37,2011-08-16,FALSE
"21","Fósforo total","mg/l",0.5,2011-08-16,FALSE
"21","SST","mg/l",64,2011-08-16,FALSE
"21","Sólidos disueltos tot.","mg/l",468,2011-08-16,FALSE
"21","Sólidos sedimentables","ml/l",0.1,2011-08-16,FALSE
"21","Sulfuros","mg/l",7.94,2011-08-16,FALSE
"21","Aluminio","mg/l",589,2011-08-16,FALSE
"21","Arsénico","mg/l",0.0025,2011-08-16,FALSE
"21","Bario","mg/l",698,2011-08-16,FALSE
"21","Cadmio","mg/l",5e-04,2011-08-16,FALSE
"21","Cobre","mg/l",0.05,2011-08-16,FALSE
"21","Cromo","mg/l",0.05,2011-08-16,FALSE
"21","Fierro","mg/l",0.107,2011-08-16,FALSE
"21","Manganeso","mg/l",,2011-08-16,FALSE
"21","Mercurio","mg/l",5e-04,2011-08-16,FALSE
"21","Níquel","mg/l",0.1,2011-08-16,FALSE
"21","Plomo","mg/l",2600,2011-08-16,FALSE
"21","Sodio","mg/l",75.15,2011-08-16,FALSE
"21","Zinc","mg/l",630,2011-08-16,FALSE
"21","Coliformes totales","NMP/mg/l0ml",930,2011-08-16,FALSE
"21","Coliformes fecales","NMP/mg/l0ml",230,2011-08-16,FALSE
"21","Profundidad","m",3.4,2011-08-16,FALSE
"21","Temp. ambiente","°C",27.4,2011-08-16,FALSE
"21","Transparencia Secchi","m",0.15,2011-08-16,FALSE
"21","Sólidos totales",,532,2011-08-16,FALSE
"21","Nitrógeno total",,4.48,2011-08-16,FALSE
"21","Clorofilas","mg/l",154.9,2011-08-16,FALSE
"LC-05","Temperatura","°C",25.9,2011-08-16,TRUE
"LC-05","pH",,9.27,2011-08-16,TRUE
"LC-05","Oxígeno disuelto","mg/l",8.56,2011-08-16,TRUE
"LC-05","Conductividad","µS/cm",683,2011-08-16,TRUE
"LC-05","Turbiedad","UNT",55,2011-08-16,TRUE
"LC-05","Alcalinidad total","mg CaCOmg/l/l",289.94,2011-08-16,TRUE
"LC-05","Cloruros totales","mg/l",53.26,2011-08-16,TRUE
"LC-05","Dureza total","mg CaCOmg/l/l",124.54,2011-08-16,TRUE
"LC-05","Fluoruros","mg/l",0.82,2011-08-16,TRUE
"LC-05","Nitrógeno de nitratos","mg/l",0.44,2011-08-16,TRUE
"LC-05","Nitrógeno de nitritos","mg/l",0.022,2011-08-16,TRUE
"LC-05","Nitrógeno amoniacal","mg/l",0.68,2011-08-16,TRUE
"LC-05","Nitrógeno total Kjeldahl","mg/l",3.96,2011-08-16,TRUE
"LC-05","Sulfatos","mg/l",8.9,2011-08-16,TRUE
"LC-05","SAAM","mg/l",0.019,2011-08-16,TRUE
"LC-05","DBO Turbiedad","mg/l",14.16,2011-08-16,TRUE
"LC-05","DQO","mg/l",126.08,2011-08-16,TRUE
"LC-05","Grasas y aceites","mg/l",4.09,2011-08-16,TRUE
"LC-05","Fósforo total","mg/l",0.45,2011-08-16,TRUE
"LC-05","SST","mg/l",44,2011-08-16,TRUE
"LC-05","Sólidos disueltos tot.","mg/l",465,2011-08-16,TRUE
"LC-05","Sólidos sedimentables","ml/l",0.1,2011-08-16,TRUE
"LC-05","Sulfuros","mg/l",8.9,2011-08-16,TRUE
"LC-05","Aluminio","mg/l",497,2011-08-16,TRUE
"LC-05","Arsénico","mg/l",0.0025,2011-08-16,TRUE
"LC-05","Bario","mg/l",680,2011-08-16,TRUE
"LC-05","Cadmio","mg/l",5e-04,2011-08-16,TRUE
"LC-05","Cobre","mg/l",0.05,2011-08-16,TRUE
"LC-05","Cromo","mg/l",0.05,2011-08-16,TRUE
"LC-05","Fierro","mg/l",870,2011-08-16,TRUE
"LC-05","Manganeso","mg/l",,2011-08-16,TRUE
"LC-05","Mercurio","mg/l",5e-04,2011-08-16,TRUE
"LC-05","Níquel","mg/l",0.1,2011-08-16,TRUE
"LC-05","Plomo","mg/l",5600,2011-08-16,TRUE
"LC-05","Sodio","mg/l",74.23,2011-08-16,TRUE
"LC-05","Zinc","mg/l",830,2011-08-16,TRUE
"LC-05","Coliformes totales","NMP/mg/l0ml",430,2011-08-16,TRUE
"LC-05","Coliformes fecales","NMP/mg/l0ml",230,2011-08-16,TRUE
"LC-05","Profundidad","m",3.7,2011-08-16,TRUE
"LC-05","Temp. ambiente","°C",27.4,2011-08-16,TRUE
"LC-05","Transparencia Secchi","m",0.14,2011-08-16,TRUE
"LC-05","Sólidos totales",,509,2011-08-16,TRUE
"LC-05","Nitrógeno total",,4.4,2011-08-16,TRUE
"LC-05","Clorofilas","mg/l",134.1,2011-08-16,TRUE
"23","Temperatura","°C",26,2011-08-16,FALSE
"23","pH",,9.26,2011-08-16,FALSE
"23","Oxígeno disuelto","mg/l",9.62,2011-08-16,FALSE
"23","Conductividad","µS/cm",679,2011-08-16,FALSE
"23","Turbiedad","UNT",55,2011-08-16,FALSE
"23","Alcalinidad total","mg CaCOmg/l/l",287.43,2011-08-16,FALSE
"23","Cloruros totales","mg/l",51.83,2011-08-16,FALSE
"23","Dureza total","mg CaCOmg/l/l",171.67,2011-08-16,FALSE
"23","Fluoruros","mg/l",0.82,2011-08-16,FALSE
"23","Nitrógeno de nitratos","mg/l",0.45,2011-08-16,FALSE
"23","Nitrógeno de nitritos","mg/l",0.022,2011-08-16,FALSE
"23","Nitrógeno amoniacal","mg/l",0.74,2011-08-16,FALSE
"23","Nitrógeno total Kjeldahl","mg/l",4.08,2011-08-16,FALSE
"23","Sulfatos","mg/l",9.05,2011-08-16,FALSE
"23","SAAM","mg/l",0.019,2011-08-16,FALSE
"23","DBO Turbiedad","mg/l",19.62,2011-08-16,FALSE
"23","DQO","mg/l",129.98,2011-08-16,FALSE
"23","Grasas y aceites","mg/l",8.37,2011-08-16,FALSE
"23","Fósforo total","mg/l",0.94,2011-08-16,FALSE
"23","SST","mg/l",56,2011-08-16,FALSE
"23","Sólidos disueltos tot.","mg/l",471,2011-08-16,FALSE
"23","Sólidos sedimentables","ml/l",0.1,2011-08-16,FALSE
"23","Sulfuros","mg/l",9.05,2011-08-16,FALSE
"23","Aluminio","mg/l",0.1012,2011-08-16,FALSE
"23","Arsénico","mg/l",0.0025,2011-08-16,FALSE
"23","Bario","mg/l",712,2011-08-16,FALSE
"23","Cadmio","mg/l",5e-04,2011-08-16,FALSE
"23","Cobre","mg/l",0.05,2011-08-16,FALSE
"23","Cromo","mg/l",0.05,2011-08-16,FALSE
"23","Fierro","mg/l",0.228,2011-08-16,FALSE
"23","Manganeso","mg/l",,2011-08-16,FALSE
"23","Mercurio","mg/l",5e-04,2011-08-16,FALSE
"23","Níquel","mg/l",0.1,2011-08-16,FALSE
"23","Plomo","mg/l",2900,2011-08-16,FALSE
"23","Sodio","mg/l",74.13,2011-08-16,FALSE
"23","Zinc","mg/l",680,2011-08-16,FALSE
"23","Coliformes totales","NMP/mg/l0ml",2400,2011-08-16,FALSE
"23","Coliformes fecales","NMP/mg/l0ml",430,2011-08-16,FALSE
"23","Profundidad","m",4,2011-08-16,FALSE
"23","Temp. ambiente","°C",27.5,2011-08-16,FALSE
"23","Transparencia Secchi","m",0.16,2011-08-16,FALSE
"23","Sólidos totales",,527,2011-08-16,FALSE
"23","Nitrógeno total",,4.53,2011-08-16,FALSE
"23","Clorofilas","mg/l",143.6,2011-08-16,FALSE
"14","Temperatura","°C",28,2012-05-22,FALSE
"14","pH",,9.75,2012-05-22,FALSE
"14","Oxígeno disuelto","mg/l",17.2,2012-05-22,FALSE
"14","Conductividad","µS/cm",821,2012-05-22,FALSE
"14","Turbiedad","UNT",55,2012-05-22,FALSE
"14","Alcalinidad total","mg CaCOmg/l/l",345.78,2012-05-22,FALSE
"14","Cloruros totales","mg/l",69.8,2012-05-22,FALSE
"14","Dureza total","mg CaCOmg/l/l",139.18,2012-05-22,FALSE
"14","Fluoruros","mg/l",0.84,2012-05-22,FALSE
"14","Nitrógeno de nitratos","mg/l",0.33,2012-05-22,FALSE
"14","Nitrógeno de nitritos","mg/l",160,2012-05-22,FALSE
"14","Nitrógeno amoniacal","mg/l",,2012-05-22,FALSE
"14","Nitrógeno total Kjeldahl","mg/l",,2012-05-22,FALSE
"14","Sulfatos","mg/l",12.79,2012-05-22,FALSE
"14","SAAM","mg/l",0.019,2012-05-22,FALSE
"14","DBO Turbiedad","mg/l",37.56,2012-05-22,FALSE
"14","DQO","mg/l",212.41,2012-05-22,FALSE
"14","Grasas y aceites","mg/l",8.88,2012-05-22,FALSE
"14","Fósforo total","mg/l",0.98,2012-05-22,FALSE
"14","SST","mg/l",55,2012-05-22,FALSE
"14","Sólidos disueltos tot.","mg/l",564,2012-05-22,FALSE
"14","Sólidos sedimentables","ml/l",0.1,2012-05-22,FALSE
"14","Sulfuros","mg/l",0.88,2012-05-22,FALSE
"14","Aluminio","mg/l",0.2259,2012-05-22,FALSE
"14","Arsénico","mg/l",0.0025,2012-05-22,FALSE
"14","Bario","mg/l",979,2012-05-22,FALSE
"14","Cadmio","mg/l",5e-04,2012-05-22,FALSE
"14","Cobre","mg/l",0.05,2012-05-22,FALSE
"14","Cromo","mg/l",0.05,2012-05-22,FALSE
"14","Fierro","mg/l",0.05,2012-05-22,FALSE
"14","Manganeso","mg/l",580,2012-05-22,FALSE
"14","Mercurio","mg/l",1280,2012-05-22,FALSE
"14","Níquel","mg/l",0.1,2012-05-22,FALSE
"14","Plomo","mg/l",0.0025,2012-05-22,FALSE
"14","Sodio","mg/l",101.8,2012-05-22,FALSE
"14","Zinc","mg/l",0.02,2012-05-22,FALSE
"14","Coliformes totales","NMP/mg/l0ml",,2012-05-22,FALSE
"14","Coliformes fecales","NMP/mg/l0ml",3,2012-05-22,FALSE
"14","Profundidad","m",2.95,2012-05-22,FALSE
"14","Temp. ambiente","°C",,2012-05-22,FALSE
"14","Transparencia Secchi","m",700,2012-05-22,FALSE
"14","Sólidos totales",,619,2012-05-22,FALSE
"14","Nitrógeno total",,0.346,2012-05-22,FALSE
"14","Clorofilas","mg/l",,2012-05-22,FALSE
"LC-02","Temperatura","°C",24.7,2012-05-22,TRUE
"LC-02","pH",,9.38,2012-05-22,TRUE
"LC-02","Oxígeno disuelto","mg/l",7.92,2012-05-22,TRUE
"LC-02","Conductividad","µS/cm",788,2012-05-22,TRUE
"LC-02","Turbiedad","UNT",50,2012-05-22,TRUE
"LC-02","Alcalinidad total","mg CaCOmg/l/l",350.88,2012-05-22,TRUE
"LC-02","Cloruros totales","mg/l",67.75,2012-05-22,TRUE
"LC-02","Dureza total","mg CaCOmg/l/l",136.4,2012-05-22,TRUE
"LC-02","Fluoruros","mg/l",1.04,2012-05-22,TRUE
"LC-02","Nitrógeno de nitratos","mg/l",0.21,2012-05-22,TRUE
"LC-02","Nitrógeno de nitritos","mg/l",0.022,2012-05-22,TRUE
"LC-02","Nitrógeno amoniacal","mg/l",,2012-05-22,TRUE
"LC-02","Nitrógeno total Kjeldahl","mg/l",,2012-05-22,TRUE
"LC-02","Sulfatos","mg/l",11.22,2012-05-22,TRUE
"LC-02","SAAM","mg/l",0.019,2012-05-22,TRUE
"LC-02","DBO Turbiedad","mg/l",25.2,2012-05-22,TRUE
"LC-02","DQO","mg/l",192.77,2012-05-22,TRUE
"LC-02","Grasas y aceites","mg/l",8.37,2012-05-22,TRUE
"LC-02","Fósforo total","mg/l",0.69,2012-05-22,TRUE
"LC-02","SST","mg/l",22,2012-05-22,TRUE
"LC-02","Sólidos disueltos tot.","mg/l",599,2012-05-22,TRUE
"LC-02","Sólidos sedimentables","ml/l",0.1,2012-05-22,TRUE
"LC-02","Sulfuros","mg/l",1.08,2012-05-22,TRUE
"LC-02","Aluminio","mg/l",0.2053,2012-05-22,TRUE
"LC-02","Arsénico","mg/l",0.0025,2012-05-22,TRUE
"LC-02","Bario","mg/l",963,2012-05-22,TRUE
"LC-02","Cadmio","mg/l",2400,2012-05-22,TRUE
"LC-02","Cobre","mg/l",680,2012-05-22,TRUE
"LC-02","Cromo","mg/l",0.05,2012-05-22,TRUE
"LC-02","Fierro","mg/l",730,2012-05-22,TRUE
"LC-02","Manganeso","mg/l",680,2012-05-22,TRUE
"LC-02","Mercurio","mg/l",1420,2012-05-22,TRUE
"LC-02","Níquel","mg/l",0.1,2012-05-22,TRUE
"LC-02","Plomo","mg/l",9200,2012-05-22,TRUE
"LC-02","Sodio","mg/l",101.1,2012-05-22,TRUE
"LC-02","Zinc","mg/l",0.109,2012-05-22,TRUE
"LC-02","Coliformes totales","NMP/mg/l0ml",,2012-05-22,TRUE
"LC-02","Coliformes fecales","NMP/mg/l0ml",430,2012-05-22,TRUE
"LC-02","Profundidad","m",2.15,2012-05-22,TRUE
"LC-02","Temp. ambiente","°C",29.4,2012-05-22,TRUE
"LC-02","Transparencia Secchi","m",0.08,2012-05-22,TRUE
"LC-02","Sólidos totales",,621,2012-05-22,TRUE
"LC-02","Nitrógeno total",,0.21,2012-05-22,TRUE
"LC-02","Clorofilas","mg/l",,2012-05-22,TRUE
"LC-04","Temperatura","°C",24.5,2012-05-22,TRUE
"LC-04","pH",,9.38,2012-05-22,TRUE
"LC-04","Oxígeno disuelto","mg/l",8.31,2012-05-22,TRUE
"LC-04","Conductividad","µS/cm",779,2012-05-22,TRUE
"LC-04","Turbiedad","UNT",55,2012-05-22,TRUE
"LC-04","Alcalinidad total","mg CaCOmg/l/l",351.39,2012-05-22,TRUE
"LC-04","Cloruros totales","mg/l",67.85,2012-05-22,TRUE
"LC-04","Dureza total","mg CaCOmg/l/l",140.38,2012-05-22,TRUE
"LC-04","Fluoruros","mg/l",1.08,2012-05-22,TRUE
"LC-04","Nitrógeno de nitratos","mg/l",0.32,2012-05-22,TRUE
"LC-04","Nitrógeno de nitritos","mg/l",0.022,2012-05-22,TRUE
"LC-04","Nitrógeno amoniacal","mg/l",,2012-05-22,TRUE
"LC-04","Nitrógeno total Kjeldahl","mg/l",,2012-05-22,TRUE
"LC-04","Sulfatos","mg/l",11.11,2012-05-22,TRUE
"LC-04","SAAM","mg/l",0.019,2012-05-22,TRUE
"LC-04","DBO Turbiedad","mg/l",21.18,2012-05-22,TRUE
"LC-04","DQO","mg/l",204.04,2012-05-22,TRUE
"LC-04","Grasas y aceites","mg/l",8.37,2012-05-22,TRUE
"LC-04","Fósforo total","mg/l",0.76,2012-05-22,TRUE
"LC-04","SST","mg/l",62,2012-05-22,TRUE
"LC-04","Sólidos disueltos tot.","mg/l",548,2012-05-22,TRUE
"LC-04","Sólidos sedimentables","ml/l",0.1,2012-05-22,TRUE
"LC-04","Sulfuros","mg/l",0.5,2012-05-22,TRUE
"LC-04","Aluminio","mg/l",1.115,2012-05-22,TRUE
