"fecha","año","mes","est","parámetro","valor"
2009-02-25,"2009","2","LZ-07","Alcalinidad total",328.3
2009-02-25,"2009","2","LZ-07","Cloruros totales",69.2
2009-02-25,"2009","2","LZ-07","Dureza total",180.5
2009-02-25,"2009","2","LZ-07","Fluoruros",0.75
2009-02-25,"2009","2","LZ-07","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-07","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-07","Nitrógeno amoniacal",0.69
2009-02-25,"2009","2","LZ-07","Nitrógeno total Kjeldahl",0.69
2009-02-25,"2009","2","LZ-07","Sulfatos",12.6
2009-02-25,"2009","2","LZ-07","SAAM",0.16
2009-02-25,"2009","2","LZ-07","DBO",13.72
2009-02-25,"2009","2","LZ-07","DQO",136.9
2009-02-25,"2009","2","LZ-07","Grasas y aceites",9.37
2009-02-25,"2009","2","LZ-07","Fósforo total",0.348
2009-02-25,"2009","2","LZ-07","SST",33
2009-02-25,"2009","2","LZ-07","Sólidos disueltos tot.",664
2009-02-25,"2009","2","LZ-07","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-07","Aluminio",2.147
2009-02-25,"2009","2","LZ-07","Arsénico",0.0025
2009-02-25,"2009","2","LZ-07","Bario",0.005
2009-02-25,"2009","2","LZ-07","Cadmio",0.0005
2009-02-25,"2009","2","LZ-07","Cobre",0.05
2009-02-25,"2009","2","LZ-07","Cromo",0.05
2009-02-25,"2009","2","LZ-07","Fierro",0.997
2009-02-25,"2009","2","LZ-07","Manganeso",0.127
2009-02-25,"2009","2","LZ-07","Mercurio",0.0005
2009-02-25,"2009","2","LZ-07","Níquel",0.1
2009-02-25,"2009","2","LZ-07","Plomo",0.0025
2009-02-25,"2009","2","LZ-07","Sodio",90.7
2009-02-25,"2009","2","LZ-07","Zinc",0.02
2009-02-25,"2009","2","LZ-07","Coliformes totales",3
2009-02-25,"2009","2","LZ-07","Coliformes fecales",3
2009-02-25,"2009","2","LZ-07","Sólidos totales",697
2009-02-25,"2009","2","LZ-07","Nitrógeno total",0.69
2009-02-25,"2009","2","LZ-07","Profundidad",
2009-02-25,"2009","2","LZ-07","Temp. ambiente",
2009-02-25,"2009","2","LZ-07","Transparencia Secchi",
2009-02-25,"2009","2","LZ-07","Sulfuros",
2009-02-25,"2009","2","LZ-07","Clorofilas",
2009-02-25,"2009","2","LZ-04","Temperatura",20
2009-02-25,"2009","2","LZ-04","pH",8.92
2009-02-25,"2009","2","LZ-04","Oxígeno disuelto",7.67
2009-02-25,"2009","2","LZ-04","Conductividad",952
2009-02-25,"2009","2","LZ-04","Turbiedad",22
2009-02-25,"2009","2","LZ-04","Alcalinidad total",422.1
2009-02-25,"2009","2","LZ-04","Cloruros totales",70.9
2009-02-25,"2009","2","LZ-04","Dureza total",195.8
2009-02-25,"2009","2","LZ-04","Fluoruros",0.85
2009-02-25,"2009","2","LZ-04","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-04","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-04","Nitrógeno amoniacal",0.5
2009-02-25,"2009","2","LZ-04","Nitrógeno total Kjeldahl",0.5
2009-02-25,"2009","2","LZ-04","Sulfatos",15
2009-02-25,"2009","2","LZ-04","SAAM",0.23
2009-02-25,"2009","2","LZ-04","DBO",12.06
2009-02-25,"2009","2","LZ-04","DQO",130.6
2009-02-25,"2009","2","LZ-04","Grasas y aceites",10
2009-02-25,"2009","2","LZ-04","Fósforo total",0.251
2009-02-25,"2009","2","LZ-04","SST",60
2009-02-25,"2009","2","LZ-04","Sólidos disueltos tot.",632
2009-02-25,"2009","2","LZ-04","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-04","Aluminio",2.323
2009-02-25,"2009","2","LZ-04","Arsénico",0.0025
2009-02-25,"2009","2","LZ-04","Bario",0.005
2009-02-25,"2009","2","LZ-04","Cadmio",0.0005
2009-02-25,"2009","2","LZ-04","Cobre",0.05
2009-02-25,"2009","2","LZ-04","Cromo",0.05
2009-02-25,"2009","2","LZ-04","Fierro",1.254
2009-02-25,"2009","2","LZ-04","Manganeso",0.122
2009-02-25,"2009","2","LZ-04","Mercurio",0.0005
2009-02-25,"2009","2","LZ-04","Níquel",0.1
2009-02-25,"2009","2","LZ-04","Plomo",0.0025
2009-02-25,"2009","2","LZ-04","Sodio",92.2
2009-02-25,"2009","2","LZ-04","Zinc",0.02
2009-02-25,"2009","2","LZ-04","Coliformes totales",15000
2009-02-25,"2009","2","LZ-04","Coliformes fecales",9000
2009-02-25,"2009","2","LZ-04","Sólidos totales",692
2009-02-25,"2009","2","LZ-04","Nitrógeno total",
2009-02-25,"2009","2","LZ-04","Profundidad",
2009-02-25,"2009","2","LZ-04","Temp. ambiente",
2009-02-25,"2009","2","LZ-04","Transparencia Secchi",
2009-02-25,"2009","2","LZ-04","Sulfuros",
2009-02-25,"2009","2","LZ-04","Clorofilas",
2009-02-25,"2009","2","LZ-09","Temperatura",21
2009-02-25,"2009","2","LZ-09","pH",8.95
2009-02-25,"2009","2","LZ-09","Oxígeno disuelto",9.08
2009-02-25,"2009","2","LZ-09","Conductividad",973
2009-02-25,"2009","2","LZ-09","Turbiedad",12
2009-02-25,"2009","2","LZ-09","Alcalinidad total",515.9
2009-02-25,"2009","2","LZ-09","Cloruros totales",67.5
2009-02-25,"2009","2","LZ-09","Dureza total",172.8
2009-02-25,"2009","2","LZ-09","Fluoruros",0.79
2009-02-25,"2009","2","LZ-09","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-09","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-09","Nitrógeno amoniacal",1.4
2009-02-25,"2009","2","LZ-09","Nitrógeno total Kjeldahl",1.4
2009-02-25,"2009","2","LZ-09","Sulfatos",15.5
2009-02-25,"2009","2","LZ-09","SAAM",0.16
2009-02-25,"2009","2","LZ-09","DBO",10.92
2009-02-25,"2009","2","LZ-09","DQO",130.3
2009-02-25,"2009","2","LZ-09","Grasas y aceites",2.33
