"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","0.05","0","0.05","0.05","0"
"2014","35","32","132","0.05","580","412"
"2016","36","0.05","0","0.05","0.05","0"
"2017","40","0.05","0","0.05","0.05","0"
"2018","48","0.05","0","0.05","0.05","0"
"2019","64","8.5","67","0.05","540","795"
"2020","6","0.05","0","0.05","0.05","0"
"2021","51","0.051","0.0078","0.05","0.11","15"
"2022","72","0.05","0","0.05","0.05","0"
