"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","8.5","0.4","7.4","9.4","4.7"
"2014","35","8.1","0.36","7","9","4.5"
"2016","36","8.7","0.48","7.8","9.6","5.6"
"2017","40","8.5","0.45","7.7","9.3","5.2"
"2018","48","8.6","0.53","7.2","9.7","6.2"
"2019","64","8.4","0.59","7.3","10","7"
"2020","6","9.1","0.5","8.2","9.6","5.5"
"2021","51","8","0.68","6.3","9.6","8.5"
"2022","72","8.4","0.53","7","9.5","6.3"
