"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","3237","2914","0.0025","9800","90"
"2014","35","3666","2110","0.0025","8600","58"
"2016","36","4296","3111","0.0025","9800","72"
"2017","40","3464","3385","0.0025","9900","98"
"2018","48","4970","2659","0.0025","9900","53"
"2019","64","1579","2280","0.0025","7600","144"
"2020","6","4771","2527","228","7100","53"
"2021","51","1486","2721","0.0025","9800","183"
"2022","72","1456","2634","0.0025","9200","181"
