"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","7.5","6.1","1","28","81"
"2014","35","8","6.5","2","35","82"
"2016","36","8.2","3.8","1.7","16","47"
"2017","40","9","7.7","1.6","33","85"
"2018","29","8.1","4.6","2.2","22","56"
"2019","64","6.6","5.1","1.3","28","77"
"2020","6","6.8","1.8","4.5","8.6","26"
"2021","51","8.1","9.8","1.3","62","121"
"2022","72","8","7.2","1.5","45","90"
