"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","2.9","3.3","0.28","15","113"
"2014","35","8.4","11","0.38","45","125"
"2016","36","3.5","6.3","0.32","24","181"
"2017","40","3.1","2.9","0.24","11","94"
"2018","48","1.6","1.5","0.12","5.4","94"
"2019","64","2.2","1.8","0.15","6.9","81"
"2020","6","1.5","1.2","0.46","3.5","77"
"2021","51","4.2","5.3","0.22","22","127"
"2022","72","3","5.6","0.28","34","184"
