"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","52","0","0","0","0",""
"2014","23","0","0","0","0",""
"2016","24","0.056","0.097","0","0.5","173"
"2017","40","0.05","0","0.05","0.05","0"
"2018","29","0.05","0","0.05","0.05","0"
"2019","64","0.05","0","0.05","0.05","0"
"2020","6","0.05","0","0.05","0.05","0"
"2021","46","0.05","0","0.05","0.05","0"
"2022","72","56","471","0.05","4000","848"
