"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","23","4.2","12","29","19"
"2014","35","23","2.2","18","27","9.6"
"2016","36","22","4.3","12","29","20"
"2017","40","23","2.5","17","29","11"
"2018","48","22","4.2","12","31","20"
"2019","64","21","4.3","11","29","21"
"2020","6","15","2.3","13","18","15"
"2021","51","21","3.7","12","31","18"
"2022","72","21","3.8","12","32","18"
