"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","48","3.3","2.2","0.48","7.6","68"
"2014","35","1.8","0.85","0.85","3.7","48"
"2016","36","3","1.8","0.81","7.7","59"
"2017","40","2.8","2.2","0.73","9.2","81"
"2018","48","3","1.6","0.65","8.2","54"
"2019","64","3.4","1.5","0.99","7.9","44"
"2020","6","3.9","0.44","3.1","4.3","11"
"2021","51","2.6","2.2","0.63","9.6","82"
"2022","72","3.5","1.7","0.7","7.7","48"
