"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","8.6","0.8","8.4","13","9.3"
"2014","34","8.9","2.2","8.4","21","25"
"2016","28","9.3","3.3","8.4","24","35"
"2017","40","10","3.5","8.4","24","34"
"2018","48","7.8","4.2","5.1","26","54"
"2019","64","6","2.9","5.1","25","48"
"2020","6","5.3","0.51","5.1","6.4","9.5"
"2021","51","6.8","4.1","5.1","32","61"
"2022","72","10","12","5.1","76","118"
