"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","0.01","0","0.01","0.01","0"
"2014","23","0.01","0","0.01","0.01","0"
"2016","36","0.01","0","0.01","0.01","0"
"2017","40","0.01","0","0.01","0.01","0"
"2018","48","0.01","0","0.01","0.01","0"
"2019","64","0.01","0","0.01","0.01","0"
"2020","6","0.01","0","0.01","0.01","0"
"2021","51","0.01","0","0.01","0.01","0"
"2022","72","3.3","28","0.01","240","846"
