"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","7","1.9","3.4","15","27"
"2014","31","7.3","1.3","4.1","10","18"
"2016","33","7.3","2.5","1.7","15","35"
"2017","12","9.4","4.2","5.3","16","45"
"2018","48","7.5","1.7","3.4","12","23"
"2019","64","7.4","1.3","5","13","17"
"2020","6","8.2","0.5","7.6","9.1","6.1"
"2021","51","6.9","1.8","2.3","11","26"
"2022","72","6.6","1.9","2.2","13","29"
