"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","234","288","0.02","970","123"
"2014","35","307","278","0.04","830","91"
"2016","36","193","310","0.02","980","160"
"2017","40","156","198","0.02","620","127"
"2018","48","230","245","0.02","820","106"
"2019","64","204","210","0.02","740","103"
"2020","6","125","139","0.02","290","111"
"2021","51","140","243","0.02","850","174"
"2022","72","128","216","0.02","950","169"
