"Variable","N","Media","D.E.","Min","Max","C.V."
"2015","54","700","299","231","1387","43"
"2014","35","493","234","246","1037","47"
"2016","27","753","225","362","1212","30"
"2017","40","658","256","281","1302","39"
"2018","48","754","283","270","1303","37"
"2019","64","768","241","333","1508","31"
"2020","6","672","371","269","1190","55"
"2021","51","669","286","235","1399","43"
"2022","72","838","295","296","1612","35"
